Ticker,Year,Total Revenue,EBIT,Net Income,EBITDA,ROIC,ROE,Net Margin,Stockholders Equity,Net Debt,Total Liabilities,Operating Cash Flow,Free Cash Flow,Capital Expenditure,Debt/Equity Ratio,Net Debt/EBITDA,Interest Coverage,Basic EPS,Diluted EPS
AERO,2023-12-31,3115000.0,-41619000.0,-44108000.0,-33473000.0,-1.2451458489154825,-1.7617830324332961,-14.159871589085073,25036000.0,2362000.0,33473000.0,-37881000.0,-38300000.0,-419000.0,0.33507748841668,-0.07056433543452932,-16.72789389067524,-6.975294,-6.975294
AERO,2024-12-31,2588000.0,-33518000.0,-34241000.0,-25816000.0,-0.8930988542499334,-1.0143978669826692,-13.230680061823803,33755000.0,2230000.0,11503000.0,-28300000.0,-28452000.0,-152000.0,0.11183528366167975,-0.08638053920049582,,,
AFRY,2021-12-31,20104000000.0,1515000000.0,1129000000.0,2372000000.0,0.07450970285021224,0.10271106259097526,0.056157978511738954,10992000000.0,3809000000.0,14920000000.0,1498000000.0,1384000000.0,-114000000.0,0.5386644832605532,1.6058178752107926,12.418032786885245,9.97,9.97
AFRY,2022-12-31,23552000000.0,1402000000.0,974000000.0,2274000000.0,0.06296336316056053,0.0799934296977661,0.04135529891304348,12176000000.0,5083000000.0,15818000000.0,1042000000.0,891000000.0,-151000000.0,0.5068166885676741,2.2352682497801233,7.7032967032967035,8.6,8.6
AFRY,2023-12-31,26978000000.0,1813000000.0,1100000000.0,2771000000.0,0.0754700549132948,0.08832503613296933,0.04077396397064274,12454000000.0,5318000000.0,15717000000.0,1794000000.0,1618000000.0,-176000000.0,0.520716235747551,1.9191627571273908,4.873655913978495,9.71,9.71
AFRY,2024-12-31,27160000000.0,2005000000.0,1229000000.0,2919000000.0,0.08050281854924485,0.09361669713589275,0.04525036818851252,13128000000.0,4988000000.0,15153000000.0,1994000000.0,1861000000.0,-133000000.0,0.476691042047532,1.7088043850633778,5.418918918918919,10.853,10.853
AGES-B,2021-12-31,1070021000.0,43358000.0,25636000.0,95576000.0,0.049741156004554206,0.0701983055581417,0.023958408292921354,365194000.0,325884000.0,635556000.0,-22093000.0,-89377000.0,-67284000.0,0.9141579544023176,3.4096844396082697,3.927710843373494,3.65,3.58
AGES-B,2022-12-31,1318831000.0,49382000.0,34067000.0,104546000.0,0.06342990388367764,0.08491508989528626,0.025831209609115953,401189000.0,277511000.0,585283000.0,102515000.0,48170000.0,-54345000.0,0.7209345221329598,2.654439194230291,4.600950340072673,4.85,4.85
AGES-B,2023-12-31,1503305000.0,91456000.0,58333000.0,150756000.0,0.10299175098500529,0.12751330153497747,0.038803170347999905,457466000.0,241932000.0,584443000.0,143333000.0,74108000.0,-69225000.0,0.555383350893837,1.6047918490806337,5.032243864861891,8.3,8.07
AGES-B,2024-12-31,1392498000.0,-138530000.0,-156040000.0,114565000.0,-0.2551470411407579,-0.5075082205013286,-0.1120576115728712,307463000.0,227323000.0,542769000.0,98964000.0,51765000.0,-47199000.0,0.7857075485505574,1.984227294548946,-7.8208095748885,,
AGROUP,2021-12-31,199330000.0,281287000.0,176440000.0,301481000.0,0.03605281433683214,0.0424089148134599,0.8851653037676215,4160446000.0,1132917000.0,2570699000.0,-16367000.0,-22929000.0,-6562000.0,0.378409430142826,3.757838802445262,6.842301143274143,3.0,3.0
AGROUP,2022-12-31,295942000.0,469947000.0,490050000.0,497646000.0,0.05916789908704218,0.10543593742133453,1.6558987909793135,4647846000.0,1267296000.0,2836533000.0,-93094000.0,-115016000.0,-21922000.0,0.3574995815265824,2.5465813047829178,8.676051397555662,7.7,7.7
AGROUP,2023-12-31,419214000.0,-25393000.0,-136587000.0,27831000.0,-0.004116370239469859,-0.030202286128224665,-0.32581688588644464,4522406000.0,1370216000.0,2879879000.0,-106251000.0,-106678000.0,-427000.0,0.3547739853520449,49.23344471991664,-0.2464454516338791,-2.0,-2.0
AGROUP,2024-12-31,338623000.0,24756000.0,-93115000.0,58961000.0,0.003274296617038707,-0.0210225519163225,-0.2749813214105362,4429291000.0,1411348000.0,3035604000.0,-111661000.0,-113123000.0,-1462000.0,0.3556187660733964,23.93697528875019,0.23857985428472303,-1.4,-1.4
AGTIRA-B,2021-12-31,14303043.0,-18358777.0,-19254208.0,-14247665.0,-0.19878006739331397,-0.28018725281971213,-1.3461616524539568,68719072.0,9236233.0,32450672.0,-21057208.0,-27325047.0,-6267839.0,0.34398254097494213,-0.6482629258899616,-20.502726619918228,-1.502488,-1.502488
AGTIRA-B,2022-12-31,25545455.0,-22714170.0,-23596406.0,-20887470.0,-0.27693955462348935,-0.3623376599046925,-0.9237027095426564,65122698.0,-6760078.0,26931544.0,-19637047.0,-71315788.0,-51678741.0,0.0,0.32364273892434076,-25.753640392798467,-1.440443,-1.440443
AGTIRA-B,2023-12-31,35524000.0,-33359000.0,-35534000.0,-24430000.0,-0.2879797648440063,-0.40877037582394826,-1.0002814998311,86929000.0,-18205000.0,51718000.0,-34720000.0,-52534000.0,-17814000.0,0.33255875484590874,0.7451903397462136,-15.337471264367815,-1.575485,-1.575485
AGTIRA-B,2024-12-31,31034000.0,-45499000.0,-49790000.0,-37108000.0,-0.5664101534939873,-1.306172774731761,-1.604369401301798,38119000.0,25213000.0,102511000.0,-33443000.0,-86213000.0,-52770000.0,0.6732075867677536,-0.679449175379972,-10.605827505827506,-1.539474,-1.539474
AINO,2021-12-31,23044000.0,-13918000.0,-15220000.0,-11122000.0,-3.8257284222100054,-5.906092355452076,-0.6604756118729387,2577000.0,608000.0,16441000.0,-8113000.0,-8113000.0,,0.41171905316259216,-0.054666426901636395,-10.689708141321045,-0.349637,-0.349637
AINO,2022-12-31,19908000.0,-14166000.0,-14962000.0,-11292000.0,8.994285714285715,6.69740376007162,-0.751557162949568,-2234000.0,-1499000.0,19568000.0,-12873000.0,-12873000.0,,-0.29498657117278426,0.13274884874247256,-17.7964824120603,-0.067232,-0.067232
AINO,2023-12-31,23919000.0,-9591000.0,-10661000.0,-6591000.0,13.960698689956331,12.527614571092831,-0.4457126134035704,-851000.0,-1271000.0,14365000.0,-6261000.0,-6261000.0,,-0.1927144535840188,0.1928387194659384,-8.963551401869159,-0.084751,-0.084751
AINO,2024-12-31,23940000.0,-9137000.0,-9915000.0,-6149000.0,19.949781659388645,21.648471615720524,-0.4141604010025063,-458000.0,-741000.0,10335000.0,-4549000.0,-4549000.0,,-0.0,0.12050739957716702,-11.744215938303341,-0.1,-0.1
AJA-B,2021-12-31,876342000.0,618275000.0,607224000.0,658920000.0,0.25443310141658565,0.32975658604639546,0.6929075634854885,1841431000.0,-261259000.0,485854000.0,131963000.0,121327000.0,-10636000.0,0.05971877306290597,-0.39649578097492866,48.65242367012905,86.18,84.74
AJA-B,2022-12-31,1012704000.0,331716000.0,328167000.0,376491000.0,0.11342476131416095,0.1519478787665518,0.32405026542800264,2159734000.0,-47379000.0,459573000.0,40309000.0,28551000.0,-11758000.0,0.08702321674798841,-0.1258436456648366,22.55804148248895,45.03,44.65
AJA-B,2023-12-31,985641000.0,-351623000.0,-495734000.0,-302747000.0,-0.16339062303398041,-0.2994421709125504,-0.5029559444057218,1655525000.0,-246242000.0,212896000.0,99945000.0,98262000.0,-1683000.0,0.034923060660515544,0.8133590093378299,-15.624216840702067,-68.027489,-68.027489
AJA-B,2024-12-31,14000.0,605058000.0,606100000.0,605587000.0,0.21534494471772556,0.2716823687511038,43292.857142857145,2230914000.0,-17273000.0,22447000.0,17323000.0,15644000.0,-1679000.0,0.00038235449685644537,-0.02852273909446537,1198.1346534653464,83.17,83.17
ALBERT,2021-12-31,62564000.0,-57113000.0,-57264000.0,-52269000.0,-0.21378626239940107,-0.21435148792813027,-0.9152867463717154,267150000.0,,12651000.0,-51513000.0,-59907000.0,-8394000.0,,,-378.2317880794702,-3.26,-3.26
ALBERT,2022-12-31,101796000.0,-102434000.0,-97664000.0,-71314000.0,-0.40795115672284005,-0.40799070925481873,-0.9594090141066447,239378000.0,-104144000.0,64627000.0,-65479000.0,-82013000.0,-16534000.0,0.0,1.4603584148974955,-9312.181818181818,-5.51,-5.51
ALBERT,2023-12-31,177893000.0,-84538000.0,-79897000.0,-4039000.0,-0.3569411812016507,-0.379706108792974,-0.4491295329214753,210418000.0,-68689000.0,105111000.0,-17880000.0,-33836000.0,-15956000.0,0.056045585453715935,17.006437236939835,-136.5718901453958,-3.18,-3.18
ALBERT,2024-12-31,177791000.0,-113134000.0,-104789000.0,-28775000.0,-0.8765101644802635,-0.9508983666061706,-0.5893942887997705,110200000.0,-35679000.0,102670000.0,-26915000.0,-33785000.0,-6870000.0,0.0797912885662432,1.2399304952215464,-212.6578947368421,-4.17,-4.17
ALCA,2021-12-31,736466000.0,65429000.0,47204000.0,77016000.0,0.10339508644371026,0.1386448613228301,0.0640952874946026,340467000.0,128706000.0,382087000.0,18418000.0,12927000.0,-5491000.0,0.46136042553316475,1.6711592396385166,15.079280940308827,2.62,2.56
ALCA,2022-12-31,1110381000.0,61430000.0,37072000.0,83658000.0,0.042564181388553744,0.06445757366058233,0.03338673842581961,575138000.0,381485000.0,1087352000.0,24077000.0,12303000.0,-11774000.0,0.8393498603813345,4.560054029501064,6.244790078275897,1.86,1.82
ALCA,2023-12-31,1572800000.0,81600000.0,37900000.0,120400000.0,0.0600518208478803,0.05660941000746826,0.024097151576805698,669500000.0,289200000.0,911400000.0,136600000.0,130400000.0,-6200000.0,0.5253174010455564,2.4019933554817277,2.675409836065574,1.76,1.76
ALCA,2024-12-31,1603800000.0,81400000.0,36900000.0,125900000.0,0.04454756897986354,0.04309740714786265,0.023007856341189674,856200000.0,309200000.0,844900000.0,125000000.0,118500000.0,-6500000.0,0.4287549637935062,2.455917394757744,3.1796875,1.54,1.54
ALFA,2021-12-31,40911000000.0,6359000000.0,4759000000.0,8346000000.0,0.12281931390378295,0.14827392821535393,0.1163256825792574,32096000000.0,5993000000.0,32017000000.0,5264000000.0,4035000000.0,-1229000000.0,0.29128240279162515,0.7180685358255452,29.304147465437786,11.38,11.38
ALFA,2022-12-31,52135000000.0,6498000000.0,4503000000.0,8890000000.0,0.09445969135195706,0.12726810242496184,0.08637191905629615,35382000000.0,12255000000.0,45545000000.0,3291000000.0,1438000000.0,-1853000000.0,0.469362952913911,1.3785151856017999,20.369905956112852,10.89,10.89
ALFA,2023-12-31,63598000000.0,9156000000.0,6330000000.0,11680000000.0,0.1333781857819905,0.17092863122080307,0.09953143180603163,37033000000.0,9600000000.0,44910000000.0,9169000000.0,6729000000.0,-2440000000.0,0.39788836983231174,0.821917808219178,18.09486166007905,15.31,15.31
ALFA,2024-12-31,66953000000.0,10489000000.0,7391000000.0,12907000000.0,0.1486398816948119,0.17634567665585035,0.11039087120816095,41912000000.0,4418000000.0,46522000000.0,12159000000.0,8823000000.0,-3336000000.0,0.28123210536361903,0.3422948787479662,21.275862068965516,,
ALIF-B,2021-12-31,7993000000.0,984000000.0,719000000.0,1462000000.0,0.09542707944796718,0.1677946324387398,0.08995370949580883,4285000000.0,3534000000.0,6305000000.0,1010000000.0,867000000.0,-143000000.0,0.9052508751458577,2.417236662106703,17.263157894736842,6.03,6.01
ALIF-B,2022-12-31,9084000000.0,714000000.0,480000000.0,1437000000.0,0.05598353425463099,0.0966183574879227,0.052840158520475564,4968000000.0,4990000000.0,8086000000.0,909000000.0,627000000.0,-282000000.0,1.0801127214170692,3.4725121781489214,6.375,3.96,3.95
ALIF-B,2023-12-31,9685000000.0,615000000.0,190000000.0,1534000000.0,0.05011905983783229,0.038321903993545785,0.01961796592669076,4958000000.0,4670000000.0,7785000000.0,773000000.0,465000000.0,-308000000.0,0.9967728922952803,3.044328552803129,2.2282608695652173,1.56,1.56
ALIF-B,2024-12-31,10286000000.0,705000000.0,252000000.0,1517000000.0,0.045105108154767946,0.047493403693931395,0.02449931946334824,5306000000.0,4386000000.0,7746000000.0,1095000000.0,798000000.0,-297000000.0,0.8889935921598191,2.891232696110745,2.35,2.06,2.06
ALIG,2021-12-31,3728000000.0,426000000.0,308000000.0,593000000.0,0.07285948531086313,0.08020833333333334,0.08261802575107297,3840000000.0,273000000.0,2062000000.0,646000000.0,579000000.0,-67000000.0,0.16171875,0.46037099494097805,26.625,4.240548,4.240548
ALIG,2022-12-31,4512000000.0,540000000.0,376000000.0,753000000.0,0.03788701792504074,0.08590358693168837,0.08333333333333333,4377000000.0,5905000000.0,9950000000.0,501000000.0,424000000.0,-77000000.0,1.5476353666895133,7.841965471447543,9.818181818181818,5.26,5.26
ALIG,2023-12-31,7097000000.0,956000000.0,515000000.0,1384000000.0,0.06858263624313576,0.07404744787922359,0.07256587290404397,6955000000.0,2960000000.0,6728000000.0,1067000000.0,876000000.0,-191000000.0,0.5318475916606757,2.138728323699422,3.4763636363636365,5.25,5.25
ALIG,2024-12-31,7099000000.0,1057000000.0,623000000.0,1510000000.0,0.07369961011877776,0.08196289961847125,0.08775883927313706,7601000000.0,2446000000.0,6717000000.0,1149000000.0,1023000000.0,-126000000.0,0.4658597552953559,1.6198675496688741,4.279352226720648,5.89,5.87
ALIV-SDB,2021-12-31,8230000000.0,674000000.0,435000000.0,1068000000.0,0.10325662572721397,0.16521078617546525,0.05285540704738761,2633000000.0,1077000000.0,4889000000.0,754000000.0,296000000.0,-458000000.0,0.777060387390809,1.0084269662921348,11.233333333333333,4.97,4.96
ALIV-SDB,2022-12-31,8842000000.0,663000000.0,423000000.0,1026000000.0,0.10676450433988124,0.1618828932261768,0.04783985523637186,2613000000.0,1210000000.0,5091000000.0,713000000.0,128000000.0,-585000000.0,0.6903941829314963,1.179337231968811,11.05,4.85,4.85
ALIV-SDB,2023-12-31,10475000000.0,705000000.0,488000000.0,1083000000.0,0.12747114731839781,0.19084865076261243,0.04658711217183771,2557000000.0,1403000000.0,5762000000.0,982000000.0,409000000.0,-573000000.0,0.7434493547125538,1.2954755309325947,7.580645161290323,5.72,5.72
ALIV-SDB,2024-12-31,10390000000.0,983000000.0,646000000.0,1370000000.0,0.17381600955794504,0.28383128295254834,0.06217516843118383,2276000000.0,1620000000.0,5519000000.0,1059000000.0,480000000.0,-579000000.0,0.8567662565905096,1.1824817518248176,9.101851851851851,,
ALLEI,2021-12-31,13847000000.0,1586000000.0,1205000000.0,2329000000.0,0.09729915043981656,0.10331818571551059,0.08702245973857153,11663000000.0,44000000.0,8126000000.0,1151000000.0,657000000.0,-494000000.0,0.14618880219497557,0.018892228424216402,19.825,4.803147,4.803147
ALLEI,2022-12-31,18405000000.0,1969000000.0,1470000000.0,2828000000.0,0.09470283582652421,0.09244701591094899,0.07986960065199673,15901000000.0,-789000000.0,7498000000.0,687000000.0,9000000.0,-678000000.0,0.006477580026413433,-0.278995756718529,63.516129032258064,5.86,5.86
ALLEI,2023-12-31,20669000000.0,2145000000.0,1574000000.0,3056000000.0,0.10346053634977123,0.10005085176709891,0.07615269243795056,15732000000.0,-1464000000.0,7264000000.0,2234000000.0,1407000000.0,-827000000.0,0.00832697686244597,-0.4790575916230366,30.211267605633804,6.28,6.27
ALLEI,2024-12-31,19691000000.0,1621000000.0,1221000000.0,2534000000.0,0.0758060186578393,0.07349223546406645,0.06200802397034178,16614000000.0,-1778000000.0,7234000000.0,2123000000.0,928000000.0,-1195000000.0,0.008065486938726375,-0.7016574585635359,32.42,4.88,4.87
ALLIGO-B,2021-12-31,8417000000.0,418000000.0,429000000.0,981000000.0,0.06454041013268999,0.12510936132983377,0.050968278484020434,3429000000.0,1539000000.0,5231000000.0,750000000.0,597000000.0,-153000000.0,0.5494313210848644,1.5688073394495412,10.717948717948717,8.5,8.5
ALLIGO-B,2022-12-31,9211000000.0,670000000.0,4061000000.0,1156000000.0,0.1021175101803374,1.1916079812206573,0.44088589729671046,3408000000.0,1886000000.0,4951000000.0,507000000.0,361000000.0,-146000000.0,0.6164906103286385,1.6314878892733564,11.551724137931034,80.44,80.44
ALLIGO-B,2023-12-31,9335000000.0,757000000.0,491000000.0,1290000000.0,0.10901689933872152,0.1358981455853861,0.05259775040171398,3613000000.0,1847000000.0,5148000000.0,993000000.0,782000000.0,-211000000.0,0.6169388319955715,1.4317829457364342,6.154471544715447,9.76,9.76
ALLIGO-B,2024-12-31,9333000000.0,514000000.0,274000000.0,1122000000.0,0.06630881620454923,0.07367571927937618,0.029358191363977285,3719000000.0,2077000000.0,5917000000.0,952000000.0,837000000.0,-115000000.0,0.7386394191987093,1.8511586452762923,3.3161290322580643,5.47,5.47
ALM,2021-12-31,5257000000.0,3683000000.0,3386000000.0,3721000000.0,0.33350132625994694,0.5701296514564742,0.6440935894997146,5939000000.0,3040000000.0,5978000000.0,832000000.0,828000000.0,-4000000.0,0.8408823034180839,0.8169846815372211,16.29646017699115,314.42,312.4
ALM,2022-12-31,6902000000.0,-447000000.0,-717000000.0,-428000000.0,-0.04223545945945946,-0.1442655935613682,-0.10388293248333816,4970000000.0,3207000000.0,5762000000.0,-388000000.0,-388000000.0,,0.8611670020120724,-7.492990654205608,-2.108490566037736,-78.63,-78.63
ALM,2023-12-31,2386000000.0,-2465000000.0,-1982000000.0,-2451000000.0,-0.36810096409173204,-0.8004846526655897,-0.8306789606035205,2476000000.0,3708000000.0,4685000000.0,-1114000000.0,-1116000000.0,-2000000.0,1.6768982229402263,-1.5128518971848226,-9.095940959409594,-193.78,-193.78
ALM,2024-12-31,3127000000.0,-867000000.0,-950000000.0,-850000000.0,-0.1445,-0.3435804701627486,-0.30380556443875917,2765000000.0,328000000.0,2709000000.0,1106000000.0,1103000000.0,-3000000.0,0.7229656419529837,-0.38588235294117645,-3.8193832599118944,-73.66,-73.66
ALM-PREF,2021-12-31,5257000000.0,3683000000.0,3386000000.0,3721000000.0,0.33350132625994694,0.5701296514564742,0.6440935894997146,5939000000.0,3040000000.0,5978000000.0,832000000.0,828000000.0,-4000000.0,0.8408823034180839,0.8169846815372211,16.29646017699115,314.42,312.4
ALM-PREF,2022-12-31,6902000000.0,-447000000.0,-717000000.0,-428000000.0,-0.04223545945945946,-0.1442655935613682,-0.10388293248333816,4970000000.0,3207000000.0,5762000000.0,-388000000.0,-388000000.0,,0.8611670020120724,-7.492990654205608,-2.108490566037736,-78.63,-78.63
ALM-PREF,2023-12-31,2386000000.0,-2465000000.0,-1982000000.0,-2451000000.0,-0.36810096409173204,-0.8004846526655897,-0.8306789606035205,2476000000.0,3708000000.0,4685000000.0,-1114000000.0,-1116000000.0,-2000000.0,1.6768982229402263,-1.5128518971848226,-9.095940959409594,-193.78,-193.78
ALM-PREF,2024-12-31,3127000000.0,-867000000.0,-950000000.0,-850000000.0,-0.1445,-0.3435804701627486,-0.30380556443875917,2765000000.0,328000000.0,2709000000.0,1106000000.0,1103000000.0,-3000000.0,0.7229656419529837,-0.38588235294117645,-3.8193832599118944,-73.66,-73.66
ALPCOT-B,2022-12-31,75949000.0,-31699000.0,-30716000.0,-19439000.0,-0.2973232292208099,-0.36285025752492556,-0.40442928807489237,84652000.0,,23732000.0,-38122000.0,-45816000.0,-7694000.0,,,,-0.23,-0.23
ALPCOT-B,2023-12-31,80455000.0,-38782000.0,-17265000.0,-25153000.0,-0.3934981787189139,-0.1751778158831945,-0.21459200795475733,98557000.0,-22480000.0,26073000.0,-13770000.0,-19434000.0,-5664000.0,0.0,0.8937303701347752,,-0.11,-0.11
ALPCOT-B,2024-12-31,95536000.0,-36108000.0,-23259000.0,-21380000.0,-0.45388608851960327,-0.30382871997178423,-0.24345796349020266,76553000.0,-8304000.0,36136000.0,-12988000.0,-21772000.0,-8784000.0,0.03918853604692174,0.388400374181478,,-0.14,-0.14
ALZ,2021-12-31,0.0,-7519352.0,-7552006.0,-7519352.0,-0.08422990746715318,-0.08536064033721767,,88471759.0,-28035537.0,3219633.0,-9819766.0,-27141504.0,-17321738.0,0.009042433529551504,3.728451201646099,-230.27353463587923,-0.388778,-0.388778
ALZ,2022-12-31,0.0,-13069000.0,-13088000.0,-13069000.0,-0.12290634139918934,-0.12401807965281002,,105533000.0,-31238000.0,6088000.0,-10314000.0,-26947000.0,-16633000.0,0.007580567215941933,2.3902364373708775,-687.8421052631579,-0.437376,-0.437376
ALZ,2023-12-31,270000.0,-16382000.0,-16480000.0,-16382000.0,-0.1428770779186799,-0.14474169579651847,-61.03703703703704,113858000.0,-21226000.0,9331000.0,-15213000.0,-34817000.0,-19604000.0,0.0070262959124523525,1.2956903918935416,-167.16326530612244,-0.41,-0.41
ALZ,2024-12-31,30000.0,-20317000.0,-20553000.0,-20317000.0,-0.1640809865695388,-0.1659869329607585,-685.1,123823000.0,,9403000.0,-20265000.0,-37046000.0,-16781000.0,,,-86.08898305084746,-0.31,-0.31
ALZCUR,2021-12-31,0.0,-77780000.0,-77781000.0,-77204000.0,-2.3588281676472374,-2.358858494571481,,32974000.0,-41741000.0,12673000.0,-70639000.0,-70693000.0,-54000.0,0.0,0.5406585151028445,-77780.0,-1.825528,-1.825528
ALZCUR,2022-12-31,0.0,-56235000.0,-56239000.0,-55665000.0,-0.9297807612182137,-0.9298468965973348,,60482000.0,-25577000.0,10354000.0,-99911000.0,-99911000.0,,0.0,0.4594808227791251,-14058.75,-1.045691,-1.045691
