,Category,Values,Ticker
11,Kvalitet_trend_catRank,17.819843342036553,CORE-A
12,Finansiell_Hälsa_latest_catRank,11.29242819843342,CORE-A
13,Finansiell_Hälsa_trend_catRank,39.49086161879896,CORE-A
14,Lönsamhet_latest_catRank,70.43080939947781,CORE-A
15,Lönsamhet_trend_catRank,27.741514360313317,CORE-A
16,Värdering_latest_catRank,60.18276762402088,CORE-A
17,Värdering_trend_catRank,13.054830287206268,CORE-A
18,Kassaflöde_latest_catRank,56.85378590078329,CORE-A
19,Kassaflöde_trend_catRank,14.947780678851174,CORE-A
0,Kvalitet_latest_catAvg,33.64703152166439,CORE-B
1,Kvalitet_trend_catAvg,27.381915466498146,CORE-B
2,Finansiell_Hälsa_latest_catAvg,17.803773996509598,CORE-B
3,Finansiell_Hälsa_trend_catAvg,42.500036815055886,CORE-B
4,Lönsamhet_latest_catAvg,61.35337684965583,CORE-B
5,Lönsamhet_trend_catAvg,36.94740148326714,CORE-B
6,Värdering_latest_catAvg,53.90286432149733,CORE-B
7,Värdering_trend_catAvg,29.293633317943435,CORE-B
8,Kassaflöde_latest_catAvg,57.21088781768394,CORE-B
9,Kassaflöde_trend_catAvg,25.009590546104988,CORE-B
10,Kvalitet_latest_catRank,29.04699738903394,CORE-B
11,Kvalitet_trend_catRank,17.819843342036553,CORE-B
12,Finansiell_Hälsa_latest_catRank,11.29242819843342,CORE-B
13,Finansiell_Hälsa_trend_catRank,39.49086161879896,CORE-B
14,Lönsamhet_latest_catRank,70.43080939947781,CORE-B
15,Lönsamhet_trend_catRank,27.741514360313317,CORE-B
16,Värdering_latest_catRank,54.308093994778076,CORE-B
17,Värdering_trend_catRank,9.7911227154047,CORE-B
18,Kassaflöde_latest_catRank,56.85378590078329,CORE-B
19,Kassaflöde_trend_catRank,14.947780678851174,CORE-B
0,Kvalitet_latest_catAvg,33.64703152166439,CORE-D
1,Kvalitet_trend_catAvg,27.381915466498146,CORE-D
2,Finansiell_Hälsa_latest_catAvg,17.803773996509598,CORE-D
3,Finansiell_Hälsa_trend_catAvg,42.500036815055886,CORE-D
4,Lönsamhet_latest_catAvg,61.35337684965583,CORE-D
5,Lönsamhet_trend_catAvg,36.94740148326714,CORE-D
6,Värdering_latest_catAvg,64.22034701482501,CORE-D
7,Värdering_trend_catAvg,43.59551271889819,CORE-D
8,Kassaflöde_latest_catAvg,57.21088781768394,CORE-D
9,Kassaflöde_trend_catAvg,25.009590546104988,CORE-D
10,Kvalitet_latest_catRank,29.04699738903394,CORE-D
11,Kvalitet_trend_catRank,17.819843342036553,CORE-D
12,Finansiell_Hälsa_latest_catRank,11.29242819843342,CORE-D
13,Finansiell_Hälsa_trend_catRank,39.49086161879896,CORE-D
14,Lönsamhet_latest_catRank,70.43080939947781,CORE-D
15,Lönsamhet_trend_catRank,27.741514360313317,CORE-D
16,Värdering_latest_catRank,75.71801566579634,CORE-D
